event_id,employee_id,event_type,event_date,new_job_title,new_department,new_salary,created_at
323,E1118,termination,2025-06-24,,,,2026-09-07 15:41:39.186659
324,E1119,termination,2022-05-07,,,,2026-09-07 15:41:39.186659
325,E1119,termination,2022-05-07,,,,2026-09-07 15:41:39.186659
326,E1119,termination,2022-05-07,,,,2026-09-07 15:41:39.186659
327,E1122,salary_change,2024-01-07,,,106007.0,2026-09-07 15:41:39.186659
328,E1122,transfer,2023-08-20,HR Specialist,HR,107412.0,2026-09-07 15:41:39.186659
329,E1122,promotion,2023-07-02,HR Specialist,HR,115811.0,2026-09-07 15:41:39.186659
330,E1122,promotion,2023-06-02,Finance Analyst,Finance,115546.0,2026-09-07 15:41:39.186659
331,E1122,termination,2024-02-28,,,,2026-09-07 15:41:39.186659
332,E1125,termination,2023-12-20,,,,2026-09-07 15:41:39.186659
333,E1125,termination,2023-12-20,,,,2026-09-07 15:41:39.186659
334,E1125,salary_change,2022-07-29,,,51182.0,2026-09-07 15:41:39.186659
335,E1125,promotion,2023-07-12,Sales Manager,Sales,55496.0,2026-09-07 15:41:39.186659
336,E1127,transfer,2022-05-31,Support Specialist,Support,62328.0,2026-09-07 15:41:39.186659
337,E1127,salary_change,2025-04-29,,,53503.0,2026-09-07 15:41:39.186659
338,E1127,termination,2024-01-20,,,,2026-09-07 15:41:39.186659
339,E1127,transfer,2023-07-31,Support Specialist,Support,67614.0,2026-09-07 15:41:39.186659
340,E1128,termination,2024-04-17,,,,2026-09-07 15:41:39.186659
341,E1129,termination,2026-02-04,,,,2026-09-07 15:41:39.186659
342,E1129,termination,2026-06-13,,,,2026-09-07 15:41:39.186659
343,E1129,transfer,2026-07-02,Software Engineer,Engineering,118295.0,2026-09-07 15:41:39.186659
344,E1130,promotion,2018-01-19,Sales Manager,Sales,124293.0,2026-09-07 15:41:39.186659
345,E1130,promotion,2020-04-27,HR Specialist,HR,124794.0,2026-09-07 15:41:39.186659
346,E1131,transfer,2024-11-23,Finance Analyst,Finance,67155.0,2026-09-07 15:41:39.186659
347,E1131,transfer,2023-05-12,Software Engineer,Engineering,76823.0,2026-09-07 15:41:39.186659
348,E1131,promotion,2025-07-07,Software Engineer,Engineering,74213.0,2026-09-07 15:41:39.186659
349,E1131,termination,2022-12-20,,,,2026-09-07 15:41:39.186659
350,E1132,promotion,2024-01-11,Finance Analyst,Finance,61398.0,2026-09-07 15:41:39.186659
351,E1132,termination,2025-01-01,,,,2026-09-07 15:41:39.186659
352,E1133,promotion,2020-09-06,Sales Manager,Sales,123932.0,2026-09-07 15:41:39.186659
353,E1134,termination,2024-08-29,,,,2026-09-07 15:41:39.186659
354,E1134,transfer,2023-11-08,HR Specialist,HR,95800.0,2026-09-07 15:41:39.186659
355,E1134,termination,2025-02-28,,,,2026-09-07 15:41:39.186659
356,E1134,termination,2023-09-09,,,,2026-09-07 15:41:39.186659
357,E1134,termination,2024-05-13,,,,2026-09-07 15:41:39.186659
358,E1135,termination,2026-07-10,,,,2026-09-07 15:41:39.186659
359,E1135,promotion,2026-08-18,HR Specialist,HR,96280.0,2026-09-07 15:41:39.186659
360,E1136,salary_change,2017-12-04,,,118032.0,2026-09-07 15:41:39.186659
361,E1136,transfer,2020-12-11,Sales Manager,Sales,121286.0,2026-09-07 15:41:39.186659
362,E1136,salary_change,2023-10-28,,,124745.0,2026-09-07 15:41:39.186659
363,E1137,termination,2024-05-02,,,,2026-09-07 15:41:39.186659
364,E1138,transfer,2024-12-30,Product Manager,Product,115173.0,2026-09-07 15:41:39.186659
365,E1139,salary_change,2021-01-26,,,86521.0,2026-09-07 15:41:39.186659
366,E1139,termination,2026-03-03,,,,2026-09-07 15:41:39.186659
367,E1139,salary_change,2021-01-16,,,74932.0,2026-09-07 15:41:39.186659
368,E1139,promotion,2023-08-28,HR Specialist,HR,83877.0,2026-09-07 15:41:39.186659
369,E1139,promotion,2021-05-16,Product Manager,Product,80059.0,2026-09-07 15:41:39.186659
370,E1140,transfer,2025-04-17,Data Engineer,Data,133973.0,2026-09-07 15:41:39.186659
371,E1140,termination,2025-12-23,,,,2026-09-07 15:41:39.186659
372,E1141,salary_change,2024-06-07,,,153603.0,2026-09-07 15:41:39.186659
373,E1141,transfer,2025-08-24,HR Specialist,HR,147002.0,2026-09-07 15:41:39.186659
374,E1141,promotion,2023-12-02,Support Specialist,Support,156093.0,2026-09-07 15:41:39.186659
375,E1141,transfer,2024-05-13,HR Specialist,HR,161267.0,2026-09-07 15:41:39.186659
376,E1142,salary_change,2025-05-28,,,89432.0,2026-09-07 15:41:39.186659
377,E1143,salary_change,2025-08-06,,,131056.0,2026-09-07 15:41:39.186659
378,E1143,transfer,2020-05-08,Data Engineer,Data,135603.0,2026-09-07 15:41:39.186659
379,E1143,transfer,2018-04-02,Product Manager,Product,125360.0,2026-09-07 15:41:39.186659
380,E1143,salary_change,2025-09-03,,,116674.0,2026-09-07 15:41:39.186659
381,E1145,termination,2023-02-19,,,,2026-09-07 15:41:39.186659
382,E1145,transfer,2018-08-14,Software Engineer,Engineering,152489.0,2026-09-07 15:41:39.186659
383,E1146,transfer,2025-08-23,Sales Manager,Sales,77768.0,2026-09-07 15:41:39.186659
384,E1146,salary_change,2024-02-06,,,74531.0,2026-09-07 15:41:39.186659
385,E1146,termination,2025-03-29,,,,2026-09-07 15:41:39.186659
386,E1146,salary_change,2025-03-05,,,76910.0,2026-09-07 15:41:39.186659
387,E1146,termination,2024-08-12,,,,2026-09-07 15:41:39.186659
388,E1147,salary_change,2026-01-06,,,152390.0,2026-09-07 15:41:39.186659
389,E1147,termination,2022-11-16,,,,2026-09-07 15:41:39.186659
390,E1147,termination,2023-06-19,,,,2026-09-07 15:41:39.186659
391,E1148,promotion,2026-01-28,Software Engineer,Engineering,81879.0,2026-09-07 15:41:39.186659
392,E1149,salary_change,2021-02-21,,,66728.0,2026-09-07 15:41:39.186659
393,E1149,transfer,2023-06-17,HR Specialist,HR,69791.0,2026-09-07 15:41:39.186659
394,E1151,transfer,2023-08-25,Finance Analyst,Finance,120497.0,2026-09-07 15:41:39.186659
395,E1151,promotion,2025-06-03,Finance Analyst,Finance,139666.0,2026-09-07 15:41:39.186659
396,E1151,promotion,2026-05-18,Finance Analyst,Finance,123184.0,2026-09-07 15:41:39.186659
397,E1151,promotion,2024-04-03,Data Engineer,Data,135979.0,2026-09-07 15:41:39.186659
398,E1151,salary_change,2026-08-05,,,106939.0,2026-09-07 15:41:39.186659
399,E1152,transfer,2017-08-15,Software Engineer,Engineering,99253.0,2026-09-07 15:41:39.186659
400,E1153,transfer,2024-08-01,Support Specialist,Support,106942.0,2026-09-07 15:41:39.186659
401,E1153,termination,2023-03-16,,,,2026-09-07 15:41:39.186659
402,E1153,promotion,2022-01-17,Software Engineer,Engineering,100467.0,2026-09-07 15:41:39.186659
403,E1153,promotion,2025-07-23,Finance Analyst,Finance,101167.0,2026-09-07 15:41:39.186659
404,E1154,transfer,2021-08-23,HR Specialist,HR,139081.0,2026-09-07 15:41:39.186659
405,E1155,salary_change,2020-04-29,,,81961.0,2026-09-07 15:41:39.186659
406,E1155,salary_change,2025-09-12,,,74256.0,2026-09-07 15:41:39.186659
407,E1155,transfer,2025-12-28,Product Manager,Product,90039.0,2026-09-07 15:41:39.186659
408,E1155,promotion,2017-04-17,HR Specialist,HR,81078.0,2026-09-07 15:41:39.186659
409,E1157,salary_change,2026-08-05,,,114459.0,2026-09-07 15:41:39.186659
410,E1157,promotion,2026-09-06,Software Engineer,Engineering,111475.0,2026-09-07 15:41:39.186659
411,E1158,salary_change,2024-01-13,,,79501.0,2026-09-07 15:41:39.186659
412,E1158,transfer,2025-12-20,Software Engineer,Engineering,95320.0,2026-09-07 15:41:39.186659
413,E1158,transfer,2024-03-13,Finance Analyst,Finance,85137.0,2026-09-07 15:41:39.186659
414,E1158,promotion,2026-06-28,Data Engineer,Data,80145.0,2026-09-07 15:41:39.186659
415,E1158,salary_change,2023-08-25,,,85822.0,2026-09-07 15:41:39.186659
416,E1159,promotion,2024-02-14,Support Specialist,Support,134596.0,2026-09-07 15:41:39.186659
417,E1159,termination,2025-02-19,,,,2026-09-07 15:41:39.186659
418,E1161,promotion,2026-04-12,Product Manager,Product,76383.0,2026-09-07 15:41:39.186659
419,E1161,transfer,2026-06-25,Sales Manager,Sales,84539.0,2026-09-07 15:41:39.186659
420,E1161,transfer,2026-02-18,Sales Manager,Sales,76530.0,2026-09-07 15:41:39.186659
421,E1161,termination,2026-05-04,,,,2026-09-07 15:41:39.186659
422,E1161,salary_change,2026-07-03,,,73371.0,2026-09-07 15:41:39.186659
423,E1162,salary_change,2026-05-06,,,64604.0,2026-09-07 15:41:39.186659
424,E1162,promotion,2023-09-30,Product Manager,Product,72308.0,2026-09-07 15:41:39.186659
425,E1162,termination,2025-04-07,,,,2026-09-07 15:41:39.186659
426,E1162,promotion,2025-03-16,Data Engineer,Data,66354.0,2026-09-07 15:41:39.186659
427,E1162,salary_change,2025-10-02,,,69048.0,2026-09-07 15:41:39.186659
428,E1163,promotion,2024-05-26,HR Specialist,HR,129148.0,2026-09-07 15:41:39.186659
429,E1163,salary_change,2025-12-06,,,109820.0,2026-09-07 15:41:39.186659
430,E1163,salary_change,2026-03-30,,,131911.0,2026-09-07 15:41:39.186659
431,E1163,transfer,2025-06-23,Sales Manager,Sales,141040.0,2026-09-07 15:41:39.186659
432,E1164,termination,2025-11-20,,,,2026-09-07 15:41:39.186659
433,E1164,salary_change,2025-07-10,,,102046.0,2026-09-07 15:41:39.186659
434,E1164,transfer,2025-09-19,Software Engineer,Engineering,115234.0,2026-09-07 15:41:39.186659
435,E1164,termination,2025-11-20,,,,2026-09-07 15:41:39.186659
436,E1165,promotion,2024-10-28,Product Manager,Product,82603.0,2026-09-07 15:41:39.186659
437,E1165,promotion,2026-05-15,HR Specialist,HR,93452.0,2026-09-07 15:41:39.186659
438,E1165,salary_change,2025-01-04,,,81265.0,2026-09-07 15:41:39.186659
439,E1165,promotion,2025-08-16,Finance Analyst,Finance,78644.0,2026-09-07 15:41:39.186659
440,E1165,transfer,2023-03-13,Support Specialist,Support,93507.0,2026-09-07 15:41:39.186659
441,E1166,salary_change,2024-01-19,,,59979.0,2026-09-07 15:41:39.186659
442,E1168,promotion,2025-06-25,HR Specialist,HR,152383.0,2026-09-07 15:41:39.186659
443,E1168,promotion,2024-12-31,Finance Analyst,Finance,155042.0,2026-09-07 15:41:39.186659
444,E1168,salary_change,2025-01-15,,,140079.0,2026-09-07 15:41:39.186659
445,E1169,transfer,2022-01-24,Sales Manager,Sales,101403.0,2026-09-07 15:41:39.186659
446,E1169,promotion,2021-10-03,Product Manager,Product,95986.0,2026-09-07 15:41:39.186659
447,E1169,termination,2022-03-27,,,,2026-09-07 15:41:39.186659
448,E1169,transfer,2020-10-21,Finance Analyst,Finance,89029.0,2026-09-07 15:41:39.186659
449,E1169,promotion,2022-01-04,Sales Manager,Sales,83352.0,2026-09-07 15:41:39.186659
450,E1170,transfer,2024-09-24,Product Manager,Product,125414.0,2026-09-07 15:41:39.186659
451,E1170,promotion,2026-03-11,Software Engineer,Engineering,128061.0,2026-09-07 15:41:39.186659
452,E1172,transfer,2025-06-20,Software Engineer,Engineering,120320.0,2026-09-07 15:41:39.186659
453,E1172,salary_change,2026-06-01,,,127942.0,2026-09-07 15:41:39.186659
454,E1172,termination,2024-09-08,,,,2026-09-07 15:41:39.186659
455,E1172,promotion,2024-06-23,Sales Manager,Sales,112709.0,2026-09-07 15:41:39.186659
456,E1173,salary_change,2024-07-24,,,116389.0,2026-09-07 15:41:39.186659
457,E1173,transfer,2021-12-13,Software Engineer,Engineering,152722.0,2026-09-07 15:41:39.186659
458,E1173,termination,2019-10-24,,,,2026-09-07 15:41:39.186659
459,E1173,promotion,2019-05-07,Product Manager,Product,132415.0,2026-09-07 15:41:39.186659
460,E1173,promotion,2025-11-03,Support Specialist,Support,156474.0,2026-09-07 15:41:39.186659
461,E1174,termination,2026-07-06,,,,2026-09-07 15:41:39.186659
462,E1174,termination,2026-08-16,,,,2026-09-07 15:41:39.186659
463,E1176,termination,2025-07-29,,,,2026-09-07 15:41:39.186659
464,E1176,transfer,2025-07-12,Software Engineer,Engineering,89478.0,2026-09-07 15:41:39.186659
465,E1176,salary_change,2025-06-02,,,82843.0,2026-09-07 15:41:39.186659
466,E1177,termination,2021-03-24,,,,2026-09-07 15:41:39.186659
467,E1178,salary_change,2026-07-14,,,123194.0,2026-09-07 15:41:39.186659
468,E1178,termination,2026-04-22,,,,2026-09-07 15:41:39.186659
469,E1179,promotion,2025-09-28,Support Specialist,Support,93762.0,2026-09-07 15:41:39.186659
470,E1179,transfer,2020-05-23,HR Specialist,HR,82476.0,2026-09-07 15:41:39.186659
471,E1179,salary_change,2020-09-02,,,73890.0,2026-09-07 15:41:39.186659
472,E1180,salary_change,2017-11-09,,,55641.0,2026-09-07 15:41:39.186659
473,E1181,termination,2025-03-06,,,,2026-09-07 15:41:39.186659
474,E1181,promotion,2020-12-02,HR Specialist,HR,99997.0,2026-09-07 15:41:39.186659
475,E1181,termination,2025-12-17,,,,2026-09-07 15:41:39.186659
476,E1181,termination,2022-11-28,,,,2026-09-07 15:41:39.186659
477,E1182,transfer,2017-11-10,HR Specialist,HR,63980.0,2026-09-07 15:41:39.186659
478,E1182,transfer,2018-03-30,Software Engineer,Engineering,57419.0,2026-09-07 15:41:39.186659
479,E1182,promotion,2018-07-28,Support Specialist,Support,55423.0,2026-09-07 15:41:39.186659
480,E1182,salary_change,2018-09-14,,,59463.0,2026-09-07 15:41:39.186659
481,E1182,termination,2019-07-29,,,,2026-09-07 15:41:39.186659
482,E1183,salary_change,2023-02-23,,,111814.0,2026-09-07 15:41:39.186659
483,E1184,salary_change,2025-08-31,,,152339.0,2026-09-07 15:41:39.186659
484,E1184,termination,2025-01-12,,,,2026-09-07 15:41:39.186659
485,E1185,promotion,2021-02-27,Sales Manager,Sales,55028.0,2026-09-07 15:41:39.186659
486,E1186,termination,2025-05-01,,,,2026-09-07 15:41:39.186659
487,E1186,salary_change,2025-03-21,,,155309.0,2026-09-07 15:41:39.186659
488,E1186,transfer,2024-10-01,Product Manager,Product,145948.0,2026-09-07 15:41:39.186659
489,E1187,salary_change,2026-02-17,,,74611.0,2026-09-07 15:41:39.186659
490,E1187,salary_change,2024-03-07,,,74482.0,2026-09-07 15:41:39.186659
491,E1190,termination,2023-12-09,,,,2026-09-07 15:41:39.186659
492,E1190,termination,2025-03-08,,,,2026-09-07 15:41:39.186659
493,E1191,transfer,2023-06-05,Sales Manager,Sales,74502.0,2026-09-07 15:41:39.186659
494,E1192,transfer,2025-08-29,HR Specialist,HR,51542.0,2026-09-07 15:41:39.186659
495,E1192,transfer,2025-03-07,Support Specialist,Support,47056.0,2026-09-07 15:41:39.186659
496,E1192,transfer,2026-07-31,Support Specialist,Support,48137.0,2026-09-07 15:41:39.186659
497,E1193,promotion,2026-08-30,Finance Analyst,Finance,138952.0,2026-09-07 15:41:39.186659
498,E1193,promotion,2026-07-21,HR Specialist,HR,148584.0,2026-09-07 15:41:39.186659
499,E1193,transfer,2026-07-06,Software Engineer,Engineering,152117.0,2026-09-07 15:41:39.186659
500,E1194,termination,2026-07-07,,,,2026-09-07 15:41:39.186659
501,E1194,salary_change,2025-06-11,,,79777.0,2026-09-07 15:41:39.186659
502,E1195,transfer,2021-05-09,HR Specialist,HR,94300.0,2026-09-07 15:41:39.186659
503,E1195,promotion,2022-06-02,Data Engineer,Data,102697.0,2026-09-07 15:41:39.186659
504,E1196,termination,2019-11-04,,,,2026-09-07 15:41:39.186659
505,E1196,transfer,2023-01-04,Product Manager,Product,74350.0,2026-09-07 15:41:39.186659
506,E1196,termination,2020-08-05,,,,2026-09-07 15:41:39.186659
507,E1197,termination,2026-06-19,,,,2026-09-07 15:41:39.186659
508,E1198,promotion,2023-11-05,Finance Analyst,Finance,52873.0,2026-09-07 15:41:39.186659
509,E1200,termination,2022-06-19,,,,2026-09-07 15:41:39.186659
510,E1201,termination,2021-05-12,,,,2026-09-07 15:41:39.186659
511,E1203,salary_change,2020-11-10,,,80130.0,2026-09-07 15:41:39.186659
512,E1204,termination,2026-06-12,,,,2026-09-07 15:41:39.186659
513,E1204,transfer,2026-04-26,Product Manager,Product,96920.0,2026-09-07 15:41:39.186659
514,E1204,salary_change,2026-03-11,,,84872.0,2026-09-07 15:41:39.186659
515,E1204,termination,2026-09-02,,,,2026-09-07 15:41:39.186659
516,E1205,salary_change,2024-02-14,,,71191.0,2026-09-07 15:41:39.186659
517,E1205,termination,2017-01-23,,,,2026-09-07 15:41:39.186659
518,E1205,termination,2019-06-09,,,,2026-09-07 15:41:39.186659
519,E1205,termination,2025-07-06,,,,2026-09-07 15:41:39.186659
520,E1205,salary_change,2020-03-30,,,81848.0,2026-09-07 15:41:39.186659
521,E1206,transfer,2023-11-26,Data Engineer,Data,149592.0,2026-09-07 15:41:39.186659
522,E1207,termination,2023-10-25,,,,2026-09-07 15:41:39.186659
523,E1207,termination,2023-10-25,,,,2026-09-07 15:41:39.186659
524,E1207,transfer,2023-06-14,Data Engineer,Data,141613.0,2026-09-07 15:41:39.186659
525,E1208,termination,2025-01-17,,,,2026-09-07 15:41:39.186659
526,E1208,transfer,2021-11-02,Finance Analyst,Finance,104209.0,2026-09-07 15:41:39.186659
527,E1208,termination,2023-07-03,,,,2026-09-07 15:41:39.186659
528,E1208,salary_change,2022-10-20,,,107340.0,2026-09-07 15:41:39.186659
529,E1208,transfer,2024-07-13,Software Engineer,Engineering,108728.0,2026-09-07 15:41:39.186659
530,E1209,salary_change,2024-04-14,,,98488.0,2026-09-07 15:41:39.186659
531,E1209,salary_change,2024-06-18,,,101480.0,2026-09-07 15:41:39.186659
532,E1209,promotion,2025-02-03,Product Manager,Product,115685.0,2026-09-07 15:41:39.186659
533,E1209,transfer,2026-06-06,Support Specialist,Support,106832.0,2026-09-07 15:41:39.186659
534,E1209,termination,2026-02-08,,,,2026-09-07 15:41:39.186659
535,E1210,termination,2020-10-24,,,,2026-09-07 15:41:39.186659
536,E1210,salary_change,2019-05-25,,,135650.0,2026-09-07 15:41:39.186659
537,E1210,termination,2020-10-24,,,,2026-09-07 15:41:39.186659
538,E1211,salary_change,2021-04-12,,,142624.0,2026-09-07 15:41:39.186659
539,E1212,promotion,2024-12-29,Finance Analyst,Finance,118159.0,2026-09-07 15:41:39.186659
540,E1213,termination,2020-10-03,,,,2026-09-07 15:41:39.186659
541,E1213,termination,2020-09-22,,,,2026-09-07 15:41:39.186659
542,E1213,salary_change,2022-03-19,,,67091.0,2026-09-07 15:41:39.186659
543,E1213,transfer,2022-11-15,Software Engineer,Engineering,73258.0,2026-09-07 15:41:39.186659
544,E1213,salary_change,2024-08-16,,,73673.0,2026-09-07 15:41:39.186659
545,E1214,salary_change,2024-06-02,,,75836.0,2026-09-07 15:41:39.186659
546,E1215,termination,2026-06-02,,,,2026-09-07 15:41:39.186659
547,E1216,termination,2023-12-16,,,,2026-09-07 15:41:39.186659
548,E1217,salary_change,2026-08-13,,,61118.0,2026-09-07 15:41:39.186659
549,E1217,transfer,2025-04-26,HR Specialist,HR,61353.0,2026-09-07 15:41:39.186659
550,E1217,termination,2026-08-21,,,,2026-09-07 15:41:39.186659
551,E1218,transfer,2016-08-24,HR Specialist,HR,120846.0,2026-09-07 15:41:39.186659
552,E1218,promotion,2018-09-10,Support Specialist,Support,109453.0,2026-09-07 15:41:39.186659
553,E1218,transfer,2018-10-11,HR Specialist,HR,122969.0,2026-09-07 15:41:39.186659
554,E1218,termination,2019-03-31,,,,2026-09-07 15:41:39.186659
555,E1218,termination,2019-03-31,,,,2026-09-07 15:41:39.186659
556,E1219,promotion,2021-04-22,HR Specialist,HR,117277.0,2026-09-07 15:41:39.186659
557,E1221,promotion,2021-04-20,Software Engineer,Engineering,113114.0,2026-09-07 15:41:39.186659
558,E1221,transfer,2026-08-11,Support Specialist,Support,105788.0,2026-09-07 15:41:39.186659
559,E1222,salary_change,2026-04-25,,,57439.0,2026-09-07 15:41:39.186659
560,E1222,promotion,2025-09-30,HR Specialist,HR,59315.0,2026-09-07 15:41:39.186659
561,E1222,salary_change,2025-12-13,,,55640.0,2026-09-07 15:41:39.186659
562,E1222,promotion,2026-03-08,Finance Analyst,Finance,61108.0,2026-09-07 15:41:39.186659
563,E1223,promotion,2024-05-31,Product Manager,Product,140611.0,2026-09-07 15:41:39.186659
564,E1223,termination,2024-01-26,,,,2026-09-07 15:41:39.186659
565,E1223,termination,2026-02-22,,,,2026-09-07 15:41:39.186659
566,E1223,termination,2022-05-06,,,,2026-09-07 15:41:39.186659
567,E1223,termination,2023-03-27,,,,2026-09-07 15:41:39.186659
568,E1224,promotion,2025-12-10,Support Specialist,Support,108335.0,2026-09-07 15:41:39.186659
569,E1224,salary_change,2021-11-10,,,94995.0,2026-09-07 15:41:39.186659
570,E1224,promotion,2019-11-27,HR Specialist,HR,116824.0,2026-09-07 15:41:39.186659
571,E1224,transfer,2023-04-12,Product Manager,Product,105089.0,2026-09-07 15:41:39.186659
572,E1224,termination,2020-06-04,,,,2026-09-07 15:41:39.186659
573,E1225,termination,2022-12-24,,,,2026-09-07 15:41:39.186659
574,E1225,promotion,2018-10-27,Support Specialist,Support,63406.0,2026-09-07 15:41:39.186659
575,E1225,promotion,2020-10-15,HR Specialist,HR,69465.0,2026-09-07 15:41:39.186659
576,E1225,termination,2023-06-03,,,,2026-09-07 15:41:39.186659
577,E1226,salary_change,2024-07-01,,,46113.0,2026-09-07 15:41:39.186659
578,E1226,salary_change,2025-12-28,,,54176.0,2026-09-07 15:41:39.186659
579,E1226,transfer,2025-10-10,Support Specialist,Support,58588.0,2026-09-07 15:41:39.186659
580,E1226,salary_change,2025-12-07,,,47651.0,2026-09-07 15:41:39.186659
